3,0xFFFFFF,4,1397,____WC31,WC,747,615,m 701 578 h 92 v 74 h -63 v -37 h -29 z
3,0xFFFFFF,4,1396,____WC32,WC,121,615,m 75 578 h 92 v 37 h -29 v 37 H 75 Z
3,0xFFFFFF,4,1395,____WC33,WC,480,147,m 527 184 h -93 v -37 h 29 v -37 h 64 z
3,0xFFD080,4,1394,____veranda6,,511,525,m 501 503 v 45 h 20 v -45 z
3,0xFFD080,4,1393,____veranda7,,582,236,m 572 214 v 45 h 20 v -45 z
3,0xFFD080,4,1392,____veranda8,,10,92,M 0 0 V 184 H 20 V 0 Z
3,0xFFD080,4,1391,____veranda9,,10,381,M 0 289 V 473 H 20 V 289 Z
3,0xFFD080,4,1390,____veranda10,,10,670,M 0 578 V 762 H 20 V 578 Z
3,0x000000,-1,M 20 0 H 823 V 289 H 929 V 762 H 20 V 578 H 45 V 473 H 20 V 289 H 45 V 184 H 20 Z m 36 977 v 302 H 270 V 977 Z,____outerAM3
3,0x000000,-1,m 81 184 h 440 v 35 h -65 v 18 h 50 v 18 h 15 v 34 H 81 v -34 h 19 v -18 h 50 V 219 H 81 Z m 491 0 h 215 v 35 h -60 v 36 h 60 v 34 H 572 Z M 81 473 H 521 V 578 H 81 v -34 h 69 V 508 H 81 Z m 491 0 V 578 H 787 V 473 Z,____innerM3
3,0x000000,-1,m 100 237 h 50 z m 0 -18 v 36 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 3 18 z,____staircase36
3,0x000000,-1,m 456 237 h 50 z m 29 -18 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 36 z m -24 0 -3 18 z,____staircase35
3,0x000000,-1,m 741 237 h 36 z m 0 -18 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 18 v 18 z m 3 -18 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m -24 0 -3 18 z,____staircase34
3,0x000000,-1,m 100 526 h 36 z m 0 -18 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 18 v 18 z m 3 -18 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m -12 0 3 18 z,____staircase33
3,0x000000,-1,m 167 578 v 74 z m 42 0 v 74 z m -21 19 v 36 z m -21 0 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 21 3 h 21 z m -21 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 -24 21 -3 z,____staircase32
3,0x000000,-1,m 659 578 v 74 z m 42 0 v 74 z m -21 19 v 36 z m -21 0 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 21 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 42 -24 -21 -3 z,____staircase31
3,0x000000,-1,M 75 74 20 0 H 75 L 20 74 V 0 Z M 75 0 V 74 H 20 Z M 50 363 20 289 h 30 l -30 74 v -74 z m 0 -74 v 74 H 20 Z m 0 363 -30 -74 h 30 l -30 74 v -74 z m 0 -74 v 74 H 20 Z,____atriums3
3,0xFFFFE0,-1,M 75 0 V 184 H 787 V 0 Z,____N3
3,0xFFFFE0,-1,M 75 289 V 473 H 787 V 289 Z,____C3
3,0xFFFFE0,-1,M 75 578 V 762 H 787 V 578 Z,____S3
3,0xFFFFE0,-1,m 81 255 h 19 v -18 h 50 V 219 H 81 Z m 440 -36 h -65 v 18 h 50 v 18 h 15 z m 206 0 v 36 h 60 V 219 Z M 81 508 v 36 h 69 v -36 z,____staircases3
3,0xFFFFE0,-1,M 45 184 V 289 H 81 V 184 Z m 476 0 v 105 h 51 V 184 Z M 45 473 V 578 H 81 V 473 Z m 476 0 v 105 h 51 V 473 Z,____passage3
3,0xFFFFE0,-1,M 787 762 H 930 V 289 H 823 V 0 h -36 z,____trainside3
3,0xFFFFE0,-1,M 20 74 V 184 H 75 V 74 Z m 30 215 v 74 H 20 V 473 H 75 V 289 Z m 0 289 v 74 H 20 V 762 H 75 V 578 Z,____riverside3
4,0xFFB0B0,0,1406,Room_S46_47_48,S48  S47  S46,209,725,m 75 688 v 74 h 89 v -74 z m 89 0 v 74 h 90 v -74 z m 90 0 v 74 h 90 v -74 z
4,0xFFB0B0,0,1403,Room_S43_44_45,S45  S44  S43,479,725,m 344 688 v 74 h 90 v -74 z m 90 0 v 74 h 90 v -74 z m 90 0 v 74 h 90 v -74 z
4,0xFFB0B0,0,1401,Room_S41_42,S42  S41,703,725,m 614 688 v 74 h 90 v -74 z m 90 0 v 74 h 89 v -74 z
4,0xFFFFFF,4,1499,____EV41,EV,715,633,m 701 615 v 37 h 29 v -37 z
4,0xFFFFFF,4,1498,____WC41,WC,747,615,m 701 578 h 92 v 74 h -63 v -37 h -29 z
4,0xFFFFFF,4,1497,____WC42,WC,121,615,m 75 578 h 92 v 37 h -29 v 37 H 75 Z
4,0xFFD080,4,1496,____terrace3,テラス,434,615,m 347 578 v 74 h 174 v -74 z
4,0x000000,-1,m 75 578 v 184 h 718 V 578 Z,____outerM4
4,0x000000,-1,m 167 578 v 74 z m 42 0 v 74 z m -21 19 v 36 z m -21 0 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 21 3 h 21 z m -21 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 -24 21 -3 z,____staircase42
4,0x000000,-1,m 659 578 v 74 z m 42 0 v 74 z m -21 19 v 36 z m -21 0 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 21 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 42 -24 -21 -3 z,____staircase41
4,0xFFFFE0,-1,M 75 578 V 762 H 793 V 578 Z,____S4
5,0xFFB0B0,0,1506,Room_S56_57_58,S58  S57  S56,209,725,m 75 688 v 74 h 89 v -74 z m 89 0 v 74 h 90 v -74 z m 90 0 v 74 h 90 v -74 z
5,0xFFB0B0,0,1503,Room_S53_54_55,S55  S54  S53,479,725,m 344 688 v 74 h 90 v -74 z m 90 0 v 74 h 90 v -74 z m 90 0 v 74 h 90 v -74 z
5,0xFFB0B0,0,1501,Room_S51_52,S52  S51,703,725,m 614 688 v 74 h 90 v -74 z m 90 0 v 74 h 89 v -74 z
5,0xFFFFFF,4,1599,____EV51,EV,715,633,m 701 615 v 37 h 29 v -37 z
5,0xFFFFFF,4,1598,____WC51,WC,747,615,m 701 578 h 92 v 74 h -63 v -37 h -29 z
5,0xFFFFFF,4,1597,____WC52,WC,121,615,m 75 578 h 92 v 37 h -29 v 37 H 75 Z
5,0xFFD080,4,1596,____veranda11,,434,615,m 302 578 v 74 h 45 v -74 z m 219 0 v 74 h 45 v -74 z
5,0x000000,-1,m 75 578 h 272 v 74 h 174 v -74 h 272 V 762 H 75 Z,____outerM5
5,0x000000,-1,m 167 578 v 74 z m 42 0 v 74 z m -21 19 v 36 z m -21 0 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 21 3 h 21 z m -21 3 h 42 z m 0 3 h 42 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 -24 21 -3 z,____staircase52
5,0x000000,-1,m 659 578 v 74 z m 42 0 v 74 z m -21 19 v 36 z m -21 0 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 21 z m 0 3 h 42 z m 0 3 h 42 z m 21 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 21 -24 -21 -3 z,____staircase51
5,0xFFFFE0,-1,M 75 578 V 762 H 344 524 793 V 578 H 521 v 74 H 347 v -74 z,____S5
6,0xC0C0C0,0,2601,Astronomical_Observatory,天体観測\n\nドーム,96,665,m 120 686 c 96 665 32 41 319 h 13 v 42 z m 96 665 c 96 665 22 0 360  z
6,0xFFFFFF,4,2699,____EV61,EV,715,633,m 701 615 v 37 h 29 v -37 z
6,0xFFFFFF,4,2698,____WC62,WC\n\n ,150,626,m 133 600 v 52 h 34 v -52 z
6,0x000000,-1,m 75 578 h 227 v 74 H 566 V 578 H 793 V 762 H 75 Z,____outerA6
6,0x000000,-1,m 167 578 v 83 h 21 v -83 z m 1 31 h 20 z m -1 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 -42 21 -3 z,____staircase62
6,0x000000,-1,m 680 578 v 83 h 21 v -83 z m 0 31 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 21 -42 -21 -3 z,____staircase61
6,0x000000,-1,m 167 652 h -34 v 26 h 10 v 8 H 295 143 v 69 H 730 V 686 H 572 730 v -34 h -29 v 9 H 167 Z,____area6_border
6,0xE0FFFF,-1,m 167 652 h -34 v 26 h 10 v 8 H 295 143 v 69 H 730 V 686 H 577 730 v -34 h -29 v 9 H 167 Z,____area6
6,0xFFFFFF,-1,m 75 578 h 227 v 74 H 566 V 578 H 793 V 762 H 75 Z,____A6
